Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OvertimeRisk,WorkLifeSatisfactionScore,IncomeGrowthPotential,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,AgeGroup_EarlyCareer,AgeGroup_MidCareer,AgeGroup_Senior,IncomeBand_Medium,IncomeBand_High,IncomeBand_VeryHigh,YearsAtCompanyGroup_EarlyTenure,YearsAtCompanyGroup_Established,YearsAtCompanyGroup_LongTenure,Cluster,ClusterName
0.4463504035345031,1,0.7425265337769018,-1.010909342912418,-0.8916882501868245,-1.701282951740758,-0.6605306743650393,-1.224744871391589,1.3831382668932737,0.3796721288811475,-0.0577875452794142,1.153253590238697,-0.1083495135106711,0.7260199409380492,2.1251359240839385,1.5917455343596372,-1.1505541015749308,-0.4262300150429028,-1.584178240646517,-0.9320143892374164,-0.4216424583593375,-2.171981830933257,-2.4938204216722384,-0.1646131090542286,-0.063295899399149,-0.6791456840737199,0.2458339946348354,1.5917455343596372,-0.3774468370914328,0.2752149622222831,-0.4818586534915371,0.639840584172622,-1.3740508422516025,1.515243916193211,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,1.8732865381429853,-0.2446249870365339,-0.9189214123677304,1.4586499149789454,-0.8374896350934076,1.4632243987255134,-0.4775669329409193,-0.5757792451369143,1.733623255289526,-0.5778739430108346,-0.6472394602609755,1.5103807466993215,-0.4483083672617127,2,Moderately Stable Mid-Career Employees
1.3223652142096962,0,-1.2977746019136118,-0.1471497200137397,-1.86842575225436,-1.699621324042693,0.2546249253678617,0.816496580927726,-0.2406767700620191,-1.0261667362455194,-0.0577875452794142,-0.6608531809232983,-0.2917185899565742,1.4888761391146892,-0.6780493930322936,-0.6282411217206918,2.1293060069870897,2.346151056253851,1.1914379855160335,0.241988311858558,-0.1645114009902331,0.1557070814399298,0.3380961637724818,0.4885077284888646,0.7649976209279952,-0.3687152874355457,0.8065414765793012,-0.6282411217206918,-0.3774468370914328,-0.4259710669782367,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,1.0882323412438055,-0.6855654600401044,-0.8374896350934076,-0.6834221742550303,2.0939473213563384,-0.5757792451369143,1.733623255289526,-0.5778739430108346,-0.6472394602609755,1.5103807466993215,-0.4483083672617127,4,Stable Long-Tenure Employees
0.0083429981969065,1,1.4143632382387843,-0.8875151110697495,-0.8916882501868245,-1.6962980686465632,1.1697805251007627,0.816496580927726,1.2847252343505289,-1.0261667362455194,-0.9614863916702532,0.2462002046576992,-0.9376536912260358,-1.6748408610979753,1.324225833479301,1.5917455343596372,-0.0572673987209239,-0.4262300150429028,-0.6589728319256667,-0.9320143892374164,-0.5502079870438897,0.1557070814399298,0.3380961637724818,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.5917455343596372,0.3931737886369096,-1.1467961976142442,-0.4818586534915371,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,4.114222802461321,-0.3140934709926001,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,-0.9189214123677304,1.4586499149789454,-0.8374896350934076,1.4632243987255134,-0.4775669329409193,-0.5757792451369143,-0.5768265953683192,-0.5778739430108346,-0.6472394602609755,-0.6620847108818945,-0.4483083672617127,3,Compensation-Sensitive Retention Risk Employees
-0.42966440714069,0,1.4614661806180305,-0.7641208792270812,1.0617867539482455,-1.6946364409484982,1.1697805251007627,-1.224744871391589,-0.4867093514188816,0.3796721288811475,-0.9614863916702532,0.2462002046576992,-0.7636336754564013,1.2432105837696696,-0.6780493930322936,1.5917455343596372,-1.1505541015749308,-0.4262300150429028,0.2662325767951835,-0.9320143892374164,-0.4216424583593375,0.1557070814399298,0.3380961637724818,0.161947309717318,0.7649976209279952,0.2521455058408027,-1.1559347102263289,1.5917455343596372,0.3931737886369096,-0.9290089457713602,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,1.0882323412438055,-0.6855654600401044,1.194044628251987,-0.6834221742550303,-0.4775669329409193,-0.5757792451369143,-0.5768265953683192,-0.5778739430108346,-0.6472394602609755,1.5103807466993215,-0.4483083672617127,4,Stable Long-Tenure Employees
-1.0866755151470848,0,-0.5242947060017769,-0.8875151110697495,-1.86842575225436,-1.6913131855523684,-1.5756862740979405,0.816496580927726,-1.2740136117608418,0.3796721288811475,-0.9614863916702532,-0.6608531809232983,-0.6448581091374443,0.3258998974213038,2.5255909693862573,-0.6282411217206918,-0.8772324258614291,-0.4262300150429028,1.1914379855160335,0.241988311858558,-0.678773515728442,0.1557070814399298,0.3380961637724818,-0.8177339465973219,-0.6154915796172451,-0.0582848907973714,-0.5952272282818631,-0.6282411217206918,-0.3774468370914328,-0.3238289764447418,-0.4818586534915371,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,1.0882323412438055,-0.6855654600401044,1.194044628251987,-0.6834221742550303,-0.4775669329409193,1.7367767394293807,-0.5768265953683192,-0.5778739430108346,-0.6472394602609755,-0.6620847108818945,-0.4483083672617127,3,Compensation-Sensitive Retention Risk Employees
-0.5391662584750891,0,0.5020536174196967,-0.8875151110697495,-0.8916882501868245,-1.6896515578543037,1.1697805251007627,0.816496580927726,0.645040522822686,0.3796721288811475,-0.9614863916702532,1.153253590238697,-0.7298495698307945,-0.3441992832909694,-1.0785044383346123,-0.6282411217206918,-0.6039107501479274,-0.4262300150429028,0.2662325767951835,-0.9320143892374164,-0.4216424583593375,-0.6201892226844657,-1.0778621289498782,-0.0013328996684553,0.7649976209279952,0.2521455058408027,0.5261877356070683,-0.6282411217206918,0.3931737886369096,-0.8669234719156567,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,-0.9189214123677304,1.4586499149789454,1.194044628251987,-0.6834221742550303,-0.4775669329409193,1.7367767394293807,-0.5768265953683192,-0.5778739430108346,-0.6472394602609755,1.5103807466993215,-0.4483083672617127,4,Stable Long-Tenure Employees
2.417383727553688,0,1.2928872289449382,-0.7641208792270812,0.0850492518807105,-1.686328302458174,0.2546249253678617,-1.224744871391589,0.743453555365431,1.7855109940078144,-0.9614863916702532,-1.5679065665042955,-0.814416073220678,-0.6112270608399039,0.523315742874663,1.5917455343596372,1.3093409798465847,2.346151056253851,-1.584178240646517,2.5899937140505074,0.0926196563788712,0.1557070814399298,-1.0778621289498782,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.5917455343596372,-1.9186880885481177,-1.343122360405411,-0.4818586534915371,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,1.0882323412438055,-0.6855654600401044,-0.8374896350934076,-0.6834221742550303,2.0939473213563384,-0.5757792451369143,-0.5768265953683192,-0.5778739430108346,-0.6472394602609755,-0.6620847108818945,-0.4483083672617127,3,Compensation-Sensitive Retention Risk Employees
-0.7581699611438873,0,1.3771767047814845,1.827157989468953,-1.86842575225436,-1.684666674760109,1.1697805251007627,0.816496580927726,0.0545623275662159,0.3796721288811475,-0.9614863916702532,0.2462002046576992,-0.8095290642308104,-0.1374635670938734,-0.6780493930322936,-0.6282411217206918,1.855984331273588,2.346151056253851,-0.6589728319256667,0.241988311858558,-1.3216011591512031,-0.6201892226844657,0.3380961637724818,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.6282411217206918,0.3931737886369096,2.6670676043802146,-0.4818586534915371,0.639840584172622,0.7277751079147405,-0.6599597525607148,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,-0.9189214123677304,-0.6855654600401044,1.194044628251987,-0.6834221742550303,-0.4775669329409193,-0.5757792451369143,-0.5768265953683192,-0.5778739430108346,-0.6472394602609755,-0.6620847108818945,-0.4483083672617127,3,Compensation-Sensitive Retention Risk Employees
0.1178448495313057,0,-1.4539580424342708,1.7037637576262843,0.0850492518807105,-1.683005047062044,1.1697805251007627,0.816496580927726,-1.0771875466753518,-1.0261667362455194,0.8459113011114247,0.2462002046576992,0.6423375630633446,-0.7766437419846911,-1.0785044383346123,-0.6282411217206918,1.5826626555600865,2.346151056253851,-0.6589728319256667,-0.9320143892374164,-0.1645114009902331,-0.6201892226844657,0.3380961637724818,0.3252275191030913,0.7649976209279952,-0.3687152874355457,1.086895217551534,-0.6282411217206918,0.3931737886369096,0.9784598579085836,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,-0.9189214123677304,1.4586499149789454,-0.8374896350934076,1.4632243987255134,-0.4775669329409193,-0.5757792451369143,-0.5768265953683192,1.73048120977701,-0.6472394602609755,1.5103807466993215,-0.4483083672617127,4,Stable Long-Tenure Employees
-0.1011588531374925,0,1.230909673182772,2.197340684996958,0.0850492518807105,-1.6813434193639791,0.2546249253678617,0.816496580927726,1.3831382668932737,0.3796721288811475,-0.0577875452794142,0.2462002046576992,-0.2689833742211031,0.3181701459659399,1.324225833479301,-0.6282411217206918,-0.6039107501479274,-0.4262300150429028,-0.6589728319256667,1.4159910129545328,0.7354472998016324,0.1557070814399298,-1.0778621289498782,-0.0013328996684553,0.7649976209279952,1.4938670923934996,0.8065414765793012,-0.6282411217206918,-0.3774468370914328,-1.0424418398284785,-0.4818586534915371,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339,1.0882323412438055,-0.6855654600401044,-0.8374896350934076,1.4632243987255134,-0.4775669329409193,-0.5757792451369143,1.733623255289526,-0.5778739430108346,-0.6472394602609755,1.5103807466993215,-0.4483083672617127,4,Stable Long-Tenure Employees
